title,address,type,educational,workExperience,workTag,salary,salaryMouth,companyTags,hrWork,hrName,practice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
web前端,上海,web前端,学历不限,经验不限,"[""javascript"", ""HTML"", ""\u5fae\u4fe1\u5c0f\u7a0b\u5e8f""]","[6000, 10000]",0薪,无,HR,戚女士HR,0,福哇啦,"https://img.bosszhipin.com/beijin/upload/com/logo/20190506/1722670899d6001623ddd35a9b2843baf03b6177b2ed6db7c6bec9e912b3383e.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,天使轮,"[0, 20]",https://www.zhipin.com/job_detail/a954eb0f52c2d5f81XV_3d67ElQ~.html?lid=1DWC5J1bysS.search.57&securityId=6ZPBPuyfpREfw-P1n-GcgqNnS3LwWqy7zJz9weZWYiPgfsnW9tSHNFt_fGbP9oxOktlNqCE6FvCRamUXuIpZJTFz_9bR3xKjAhK0i6j9tYMj&sessionId=,https://www.zhipin.com/gongsi/298be1340597fad233x629U~.html,
web前端,邯郸,web前端,大专,1-3年,"[""JavaScript"", ""CSS"", ""Vue"", ""\u8ba1\u7b97\u673a/\u8f6f\u4ef6\u5de5\u7a0b\u76f8\u5173\u4e13\u4e1a"", """"]","[3000, 6000]",0薪,无,主管,吕先生主管,0,云数电子商务,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220818/7bf6f160950405e90357dd1b58e9968f94c3a9c108e8e3b8c45e3869d5ae7dfbd2902ef502a5b6a7.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[0, 20]",https://www.zhipin.com/job_detail/89d3eb84c17366061XB70tW5FlNQ.html?lid=1DWC5J1bysS.search.58&securityId=6qv2AdMYvuTCe-F1ZUlI3HuEMKbPN2jEoUPpOutMUJY5qirgD0A37ff5b7CcuSdHALuI43YbYZ2O1-l9eHa9amCTT7Em2YZU8bNLP1ck48iJR8S_e57o&sessionId=,https://www.zhipin.com/gongsi/11f770179da771c11XZ_3dm9EVI~.html,邯山区
web前端,嘉兴,web前端,本科,3-5年,"[""\u7ba1\u7406\u7cfb\u7edf"", ""\u524d\u7aef\u5f00\u53d1"", "".NET"", ""C#"", ""Web\u7aef"", ""MVC\u5f00\u53d1"", """", """"]","[6000, 11000]",0薪,"[""\u5e74\u7ec8\u5956\uff0c\u9910\u8865\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5168\u52e4\u5956\uff0c\u5b9a\u671f\u4f53\u68c0""]",总经理,管先生总经理,0,蓝云信息,"https://img.bosszhipin.com/beijin/upload/com/logo/20191113/7ca69b619796ed170e1edaa7cff44f6e36f2ad143f547ffb9d425f3c4c5b4ef4.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/ac68c91bc92ca6381nR839-_ElFV.html?lid=1DWC5J1bysS.search.59&securityId=ep8k7pE5Rh4nj-4169cP0Z2nT2Tp7jBTxYm_P10KSv9S0z9NB2U19_dUMkePKTQX71l3sBacIoe1SExA8hu72--IHLNUxVY2FHPycUzMrZQP6Ahd&sessionId=,https://www.zhipin.com/gongsi/fa185b4b62ba741503160tW1.html,嘉善县
web前端,杭州,web前端,本科,5-10年,"[""\u524d\u7aef\u5f00\u53d1"", ""HTML"", ""JavaScript"", ""CSS"", ""React"", ""Web\u7aef"", """", """"]","[30000, 60000]",13薪,"[""\u9910\u8865\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5b9a\u671f\u4f53\u68c0""]",前端高级专家,钱先生前端高级专家,0,阿里健康科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20201023/75aad14e296b6b007e7c23e6f94358512cb6a723954421a113fc4812e29cd318_s.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/1975b356eb8a5a7d0HZ52N--FlI~.html?lid=1DWC5J1bysS.search.60&securityId=S6TfcKdfTPEa6-a1DFyIxo9acucLP5qcGi3y3apoOEey2l84Rga53ponl4KdvI2hihBUjZnlVAyNoCiLXxPeE03eNvc9UbvxCLG15xsIXuz6v19g&sessionId=,https://www.zhipin.com/gongsi/e3dc6689f1aeeece1nF939W5Fg~~.html,西湖区
web前端,杭州,web前端,本科,3个月,"[""javascript"", ""HTML"", ""CSS""]","[300, 500]",0薪,"[""\u4ea4\u901a\u8865\u52a9\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u80a1\u7968\u671f\u6743\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u8282\u65e5\u798f\u5229\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u5e74\u7ec8\u5956\uff0c\u9910\u8865\uff0c\u5458\u5de5\u65c5\u6e38""]",前端专家,郑先生前端专家,1,阿里巴巴集团,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220316/7bf6f160950405e9282fe33181a1523803562870c4e2cc4a242ac4eb7bbd10d1694083156ab76fdb.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/99d64d5e1c20cfa41XN43Ni9FFI~.html?lid=1DXkMFjGk7f.search.61&securityId=FO0WJa2O3GhJ8-n1DZMZOtjezxfLXDa26nByWFye1Iwdr9pr6BQ1RuZM2YwhhvvWLLpPTVXbROLV9elDEKLbEiHA7cSHjin9IXNFFZSuxTQ~&sessionId=,https://www.zhipin.com/gongsi/5d627415a46b4a750nJ9.html,余杭区
Web前端,北京,web前端,本科,经验不限,"[""\u524d\u7aef\u5f00\u53d1""]","[15000, 30000]",14薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u9910\u8865\uff0c\u5e74\u7ec8\u5956\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5b9a\u671f\u4f53\u68c0""]",软件工程师,沈先生软件工程师,0,华为,"https://img.bosszhipin.com/beijin/upload/com/logo/20200429/8f64c9d0b30a53c434b26799ca78966cec9b49ecaf1604cb263748f03d5c2b0f.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/660926c392004fd83nF809q-GFI~.html?lid=1DXkMFjGk7f.search.62&securityId=LllSXotG4uQh4-E1nApJp2utSIzsPW-zr1BOrqQeacE3-GauoIvevJJlWb0JCPC1rhJwMUlEZkN6tmJ4P3MQv2MtStrBqAQqO8Dy_B8iaHrI&sessionId=,https://www.zhipin.com/gongsi/02cd05cce753437e33V50w~~.html,海淀区
web前端,石家庄,web前端,大专,3-5年,"[""\u524d\u7aef\u5f00\u53d1"", ""HTML5"", ""\u6e38\u620f\u5f15\u64ce"", ""\u6e38\u620f\u5f00\u53d1"", ""Web\u7aef"", ""\u6e38\u620f"", """"]","[5000, 9000]",0薪,无,总经理,杨先生总经理,0,码路科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20210407/a3f75532606111cc46c253e794f46d56983fe2526f874665691b078a4b0b96dd_s.jpg?x-oss-process=image/resize,w_100,limit_0",广告营销,未融资,"[0, 20]",https://www.zhipin.com/job_detail/0e3e1c4e7bb3f0ff1nd63tW0EFZQ.html?lid=1DXkMFjGk7f.search.63&securityId=sdvcLjWE1XkX6-f19NXKdeT06S10iGNp7yizPThO2m6oRRzNv6c8Qe3C_1dz-QPbl7eSqvDbTQXngujY-BFtPmXcXyrRspkm1Qn4mOg754LOkJhXTDin&sessionId=,https://www.zhipin.com/gongsi/3c3c1ae0915f2d0a1nd_292-GFs~.html,裕华区
web前端,上海,web前端,大专,1-3年,"[""Vue.js"", ""JQuery"", ""ES6""]","[12000, 16000]",0薪,"[""\u9910\u8865\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u5e74\u5047""]",行政主管,王女士行政主管,0,海势科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190327/aae99c3a526e0df31af87d078ef6ffaf207472398f6647890cc90672e97c6e23.jpg?x-oss-process=image/resize,w_100,limit_0",计算机服务,未融资,"[20, 99]",https://www.zhipin.com/job_detail/3135d0c4ccc712d31XV-2dy4E1RQ.html?lid=1DXkMFjGk7f.search.64&securityId=YHiqoMO7dKTZR-n1Q-qUZ3QyzTATd0RjaBBS-_OkB4nSVLuSgxmm3aFRhl3NG18yDZwUTsFJo5yRNeb2SQiR5nZPWLdIW7qk_VO2XuEia30KJXkpGg~~&sessionId=,https://www.zhipin.com/gongsi/95af92b0dc53befa1XF629i5GQ~~.html,浦东新区
web前端,张家界,web前端,本科,经验不限,"[""DIV+CSS"", ""HTML"", ""javascript""]","[5000, 10000]",0薪,"[""\u5458\u5de5\u65c5\u6e38\uff0c\u9910\u8865\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u5e74\u7ec8\u5956""]",网络部,王先生网络部,0,大美湘西,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190110/9619ea8a6bcd72b4b899cab67c4f5944cc945881b7ce95b53a961a643db50cdb.jpg?x-oss-process=image/resize,w_100,limit_0",旅游,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/643afe925482b07d1nxy29q0EVQ~.html?lid=1DXkMFjGk7f.search.65&securityId=ryTXF2FkZvBh8-c1zqtu_EIeWf2ahduVkPJ43YpTfUx3qc7LeEFJo99LkWFjSwzGYp4i5W9FY4VnxSGGmDAVHkFnmk5-BUvqHZzzVX-Zj-LRxN6k&sessionId=,https://www.zhipin.com/gongsi/5ff3070bef1e34601nN739-_GA~~.html,永定区
web前端,昆明,web前端,大专,1-3年,"[""\u524d\u7aef\u5f00\u53d1"", ""\u79fb\u52a8\u7aef"", ""\u5c0f\u7a0b\u5e8f"", ""Vue.js"", ""PC\u7aef"", ""GIT"", ""WEB\u5f00\u53d1""]","[7000, 9000]",0薪,无,技术主管,怒先生技术主管,0,华淮妙众,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[0, 20]",https://www.zhipin.com/job_detail/5d503d9ad8676e861nZz3N2_EVZV.html?lid=1DXkMFjGk7f.search.66&securityId=zD0cbU25DHtiI-_1fsd9GyEBvS-Gh8Lxv786OMAOW_mjqF5BheP3xR1v5je3hYJi6rCWK_F35sjnqyOfSv3KEl3PelLFfSzxdYAlfTwWwwQJTv8Klw0~&sessionId=,https://www.zhipin.com/gongsi/b251eabf74e9c2311nB529S9F1Y~.html,西山区
web前端,杭州,web前端,大专,1-3年,"[""\u524d\u7aef\u5f00\u53d1"", ""Web\u7aef""]","[10000, 15000]",0薪,"[""\u9910\u8865\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e74\u7ec8\u5956""]",招聘者,林先生招聘者,0,麒赢,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20210126/4307155fd24277aee01f7065ee96381d2a0295a603df1a1b5b0dd174892e99f3_s.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/7cec0ae7a48a811d1nZ_0t60FFNW.html?lid=1DXkMFjGk7f.search.67&securityId=sAjmIHvm_y6vN-V1emkAsC7DhIpBxOUlS3dju3QUgbPfsnXVi3CEN4YOpnLiitgqHMspomi03GoLhNzBWeyByQ7Awv6B_Heky6qokwTtgnsNin4ErQJV&sessionId=,https://www.zhipin.com/gongsi/95334d469ed5ed101nd93d68GFQ~.html,余杭区
web前端,昆明,web前端,大专,1-3年,"[""CSS"", ""Web\u7aef"", ""WEB\u5f00\u53d1"", ""JavaScript"", ""HTML5"", ""Vue"", """", """", """", """"]","[7000, 10000]",0薪,"[""\u5168\u52e4\u5956\uff0c\u751f\u65e5\u798f\u5229\uff0c\u5e74\u7ec8\u5956\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5305\u4f4f\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u4e94\u9669""]",CTO,杨先生CTO,0,岩创科技,"https://img.bosszhipin.com/beijin/upload/com/logo/20201116/a3576e7c7ae9450ba844a7257685b1662d40632ca2c876f6f17c18734efb10d5.jpg?x-oss-process=image/resize,w_100,limit_0",数据服务,未融资,"[0, 20]",https://www.zhipin.com/job_detail/af189a5eb9b22ea51nFz2Ny8GVVQ.html?lid=1DXkMFjGk7f.search.68&securityId=u4yvNnob_3-t1-s1VdJOqnss1jm8VTNWZnjWFMr4rpxlC6Tqak3zF0CurXTpGL1VE5zbqxP_xEXIt7B7_wKs_jw1AOoVN6sxPnavBFK8cRW0dhzQeQ~~&sessionId=,https://www.zhipin.com/gongsi/dcaa4a55499000d11nZ43dq_Fg~~.html,西山区
web前端,杭州,web前端,大专,1-3年,"[""\u524d\u7aef\u5f00\u53d1"", ""CSS"", ""HTML"", ""JavaScript"", ""Vue.js"", ""Web\u7aef"", """", """"]","[8000, 12000]",13薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c14\u85aa\uff0c\u5168\u52e4\u5956\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e74\u7ec8\u5956\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5b9a\u671f\u4f53\u68c0""]",高级软件开发专家,金先生高级软件开发专家,0,江南布衣服饰有限公司,"https://img.bosszhipin.com/beijin/upload/com/logo/20210926/7b5b554d84f9729cd260fdcde65279d2305789ba7734729693b5d63a7d26dc0bcf059b71599e9b42.jpg?x-oss-process=image/resize,w_100,limit_0",服装/纺织/皮革,已上市,"[1000, 9999]",https://www.zhipin.com/job_detail/75e29d8eb89f0a8f1XR62dq-GVBV.html?lid=1DXkMFjGk7f.search.69&securityId=vUPpWpo0LCdh5-g1O_-YhZeqTCBpXzPi9iKML-s9ti8QT4CV4BrquyG7UU721jIdvicT3Smzr3D2zOE6XeknyUZ9_1yEx_1KCTpD1BHtiSLN0Afubw~~&sessionId=,https://www.zhipin.com/gongsi/bb83a2866023f47233R509W7Fg~~.html,西湖区
web前端,南京,web前端,本科,经验不限,"[""\u4e91\u8ba1\u7b97"", ""\u89c6\u9891"", ""\u524d\u7aef\u5f00\u53d1"", ""React"", ""HTML"", ""Web\u7aef"", """"]","[26000, 50000]",0薪,"[""\u514d\u8d39\u73ed\u8f66\uff0c\u80a1\u7968\u671f\u6743\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u9910\u8865\uff0c\u5e74\u7ec8\u5956\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u4e94\u9669\u4e00\u91d1""]",工程师,闫先生工程师,0,阿里巴巴集团,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220316/7bf6f160950405e9282fe33181a1523803562870c4e2cc4a242ac4eb7bbd10d1694083156ab76fdb.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/55677d1246d0b2361nZ-39u0FFNW.html?lid=1DXkMFjGk7f.search.70&securityId=JiA7k2ybKWxZI-x1FTR1IJfBlN-xpMuG6ik96ho-DVlLmfswwSBO-HQ8-zarVotadnekaLuqS5i0EOi2_sM44CuWeOM0G4pQsJcvqXrfUuU7&sessionId=,https://www.zhipin.com/gongsi/5d627415a46b4a750nJ9.html,建邺区
web前端,泰州,web前端,大专,3-5年,"[""HTML"", ""\u524d\u7aef\u5f00\u53d1"", ""CSS"", ""JavaScript"", ""Web\u7aef""]","[6000, 11000]",0薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5e74\u7ec8\u5956\uff0c\u5305\u5403\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669""]",办公室主任,杨女士办公室主任,0,易销互联网,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200923/b77c382f89b907c201b0a1c53ab1a45cb63e73b9d48e50b551df4f02edf23550_s.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/aa52771801e4244e1nN-39i4EFVQ.html?lid=1DXkMFjGk7f.search.71&securityId=YfwiWnRtT8mgA-l1Hp4cH3tbor-88jZfhBOGmfINTQjFKFqoCclK0ZHNfh3-IdkZ23znYDFeAmFDZda3iDGEN87u684m8EkXrmV6g1uiEZNljkhGB7U~&sessionId=,https://www.zhipin.com/gongsi/6720ad5495974cd60HZ83dm8Ew~~.html,姜堰区
web前端,泉州,web前端,大专,3-5年,"[""javascript"", ""CSS3"", ""jquery""]","[6000, 12000]",0薪,"[""\u5168\u52e4\u5956\uff0c\u4e94\u9669\uff0c\u5e74\u7ec8\u5956\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u8282\u65e5\u798f\u5229\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u52a0\u73ed\u8865\u52a9""]",人力资源,M女士人力资源,0,科伟信息咨询,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190404/f9ce7a74760b96369b57f1f2bd852785d04b2a35f89a54c7a240731d4e71b3f2_s.jpg?x-oss-process=image/resize,w_100,limit_0",移动互联网,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/a697788e8576c0091XV92tm9Elc~.html?lid=1DXkMFjGk7f.search.72&securityId=V9QJ-1Rlt1pW7-C1NZZzZc6lwYdZgwt7ErjLKJYI8W_3TMOI1HvKI4zTuDXwaX1eTk4PLr-IfCtzQN_QDgPj5Rxad7xoLeLAha53isGE2-c1mW_3&sessionId=,https://www.zhipin.com/gongsi/3b18f22e5f1ef5101nF82ti-GA~~.html,丰泽区
web前端,北京,web前端,大专,1-3年,"[""\u524d\u7aef\u5f00\u53d1"", ""\u5c0f\u7a0b\u5e8f"", ""\u8ba1\u7b97\u673a\u8f6f\u4ef6""]","[7000, 8000]",0薪,无,人事,张先生人事,0,子午东方文化传媒,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",媒体,未融资,"[0, 20]",https://www.zhipin.com/job_detail/2aeefde513860d8b1nR60966GFNW.html?lid=1DXkMFjGk7f.search.73&securityId=P9QO97DnRLlGV-x1iOMK65v8mXOzugWEV4UU6w41CdBzl1kA1H19ZCk4fJVdg5283rzwNunPKg1IySgyOfsM3l4u_FIh8HnnhXDY8v24S-BOSQHI&sessionId=,https://www.zhipin.com/gongsi/63e39fa2a84ab6df03R72N-_.html,海淀区
web前端,成都,web前端,大专,3-5年,"[""\u524d\u7aef\u5f00\u53d1"", ""Node.js"", ""HTML"", ""CSS"", ""JavaScript"", ""CSS3"", """", """"]","[10000, 15000]",13薪,"[""\u5e74\u7ec8\u5956\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u8282\u65e5\u798f\u5229\uff0c\u96f6\u98df\u4e0b\u5348\u8336""]",人资主管,邱女士人资主管,0,四川北斗智慧物联,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20210317/6db23ca3e40929c01231fc3d7ac1dc4424ade1299d57b6833d8b56de7ba8630a_s.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/7539be9ee52d9f3b1nJ829m7FFtQ.html?lid=1DXkMFjGk7f.search.74&securityId=dLMp8D3soGiqI-417vRuT0TuR9mc2ua6GElyfSE22m2leGBw8hZye_m5Ct47mfKKwx1tyAso_jr6AKpfSpYSet8pufnZ8jlVsstJNsqmMfWVPgszlA~~&sessionId=,https://www.zhipin.com/gongsi/08f9262bfc6ad7cb0XV409u6Eg~~.html,武侯区
Web前端,西安,web前端,本科,5-10年,"[""redux"", ""javascript"", ""html""]","[12000, 24000]",0薪,"[""\u901a\u8baf\u8865\u8d34\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u80a1\u7968\u671f\u6743\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u8282\u65e5\u798f\u5229\uff0c\u9910\u8865\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5168\u52e4\u5956\uff0c\u5e74\u7ec8\u5956\uff0c\u79bb\u804c\u8865\u507f""]",经理,张女士经理,0,华为技术有限公司,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20170407/e6a14e190f467455f48c850ec835ec290b8e4144bb3cfe0ff348c95cc876b511.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/c4af77553d30dfad1HZy2N-8F1c~.html?lid=1DXkMFjGk7f.search.75&securityId=oeSr8mhWweKGV-J1Mhp37yC1O2-me-5UIj6h2dxrBBaSUUFKGe1fI_5jXJUYhP1Mv7HIymCQOFcQ-njy6NlJRdbbG_d0RnHkGPvshEKrBDJF9AE~&sessionId=,https://www.zhipin.com/gongsi/21124e51a5ea83a80nR80ti8.html,雁塔区
web前端,杭州,web前端,大专,3-5年,"[""react"", ""javascript"", ""css3""]","[25000, 30000]",16薪,"[""\u9910\u8865\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5e74\u7ec8\u5956\uff0c\u80a1\u7968\u671f\u6743\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u514d\u8d39\u73ed\u8f66""]",前端,吴先生前端,0,阿里巴巴集团,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220316/7bf6f160950405e9282fe33181a1523803562870c4e2cc4a242ac4eb7bbd10d1694083156ab76fdb.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/2a7176749af04c700ndz2t--Flc~.html?lid=1DXkMFjGk7f.search.76&securityId=rwLF2BUvLuN5d-v1Zj89KY41CDXUQic4Fz3TuqvdmE3xKgd_3VodiYsBw2PEqbG7Y7lArHORRTgzCy_FgO-qck4tLZ5HJv2sxMjPxMMdUeM~&sessionId=,https://www.zhipin.com/gongsi/5d627415a46b4a750nJ9.html,滨江区
web前端,南京,web前端,本科,3-5年,"[""css3"", ""ajax"", ""bootstrap"", ""\u79fb\u52a8\u7aef"", ""BI""]","[7000, 12000]",0薪,无,招聘者,李先生招聘者,0,同袍信息科技,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/97baca2efc33ed8a1Hd-39S-GVI~.html?lid=1DXkMFjGk7f.search.77&securityId=58n5eBeI0cJWo-81qjmmew39xC4fooZsANr0dF8SW7Auf0A8LkPfvf1gqRaEowcqTD44BxOTXIGMuzxHgPhgBov-nkCziX_1bxONBjzh8TDWHFk2&sessionId=,https://www.zhipin.com/gongsi/e6ebd3b9629420041XFy29m_Fg~~.html,雨花台区
web前端,邢台,web前端,大专,1-3年,"[""\u524d\u7aef""]","[5000, 6000]",0薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u5b9a\u671f\u4f53\u68c0""]",人事经理,高先生人事经理,0,羲农智能,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",智能硬件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/5364f6df9a9d38591nJ50tm4FlpQ.html?lid=1DXkMFjGk7f.search.78&securityId=5nnQSjjQiPGm3-g1OQ14c24ST7nBjwrltwNR5mD4uUOr6Tn9CrvDfq9DgmuJvi52mCmTd6sgSRkzZS3F4DxxL_-s3DO5MbRuyAIZvO6CdVsPEtI84ss~&sessionId=,https://www.zhipin.com/gongsi/df1649575de33c3e1nN_3du-EVE~.html,
web前端,北京,web前端,本科,3-5年,"[""vue.js"", ""react"", ""javascript""]","[10000, 20000]",0薪,"[""\u9910\u8865\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u5e74\u7ec8\u5956\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5e26\u85aa\u5e74\u5047""]",前端开发,徐女士前端开发,0,格灵深瞳,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20210312/9ee3901807455d0a2049372c2c291578fd618600417241a92baca0a48a4d951d_s.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,已上市,"[100, 499]",https://www.zhipin.com/job_detail/15db0ba96eb6ce041nx9092_ElQ~.html?lid=1DXkMFjGk7f.search.79&securityId=7j-VCTlslU2yK-l1igqjHdxZdiBDTXRmb2VAqGH6CFTMmmQoy4sPlyFf7c_zDjVOCt7Db2v7grH-uYv2NX6I2gsUJfzF5Pfu3Hua1y1QAdfeHatidw~~&sessionId=,https://www.zhipin.com/gongsi/e133cb4e607d0b7b1nd83N25FFI~.html,
